trace_id,t,throughput_kbps
spain_1519,17,38917.759999999995
spain_1519,18,33439.840000000004
spain_1519,19,32727.359999999997
spain_1519,20,40880.0
spain_1548,0,17192.96
spain_1548,1,23535.2
spain_1548,2,24399.52
spain_1548,3,24890.079999999998
spain_1548,4,25988.0
spain_1548,5,27097.6
spain_1548,6,27576.48
spain_1548,7,27763.359999999997
spain_1548,8,30204.48
spain_1548,9,33918.72
spain_1548,10,32832.479999999996
spain_1548,11,32412.0
spain_1548,12,31337.440000000002
spain_1548,13,32155.04
spain_1548,14,33229.6
spain_1548,15,30800.159999999996
spain_1548,16,29223.359999999997
spain_1548,17,29807.359999999997
spain_1548,18,30286.24
spain_1548,19,30496.48
spain_1548,20,20556.8
spain_1549,0,5851.68
spain_1549,1,7603.68
spain_1549,2,8351.2
spain_1549,3,9355.68
spain_1549,4,10652.16
spain_1549,5,14378.079999999998
spain_1549,6,19096.8
spain_1549,7,26466.879999999997
spain_1549,8,33264.64
spain_1549,9,36067.840000000004
spain_1549,10,33766.88
spain_1549,11,33229.6
spain_1549,12,30192.8
spain_1549,13,32493.76
spain_1549,14,28067.04
spain_1549,15,21958.4
spain_1549,16,17192.96
spain_1549,17,20264.8
spain_1549,18,21129.12
spain_1549,19,19353.760000000002
spain_1549,20,14885.511111111111
spain_1550,0,11726.72
spain_1550,1,19108.48
spain_1550,2,19470.56
spain_1550,3,20825.44
spain_1550,4,21164.16
spain_1550,5,23944.0
spain_1550,6,27226.079999999998
spain_1550,7,31489.28
spain_1550,8,32190.079999999998
spain_1550,9,30531.52
spain_1550,10,32552.159999999996
spain_1550,11,34526.08
spain_1550,12,34958.240000000005
spain_1550,13,34759.68
spain_1550,14,29889.120000000003
spain_1550,15,28802.879999999997
spain_1550,16,30730.079999999998
spain_1550,17,30718.4
spain_1550,18,26536.96
spain_1550,19,28207.2
spain_1550,20,22367.2
spain_1551,0,19435.52
spain_1551,1,26116.48
spain_1551,2,22448.96
spain_1551,3,20299.84
spain_1551,4,20615.2
spain_1551,5,21362.72
spain_1551,6,21689.760000000002
spain_1551,7,22145.28
spain_1551,8,22670.879999999997
spain_1551,9,23324.96
spain_1551,10,22962.879999999997
spain_1551,11,22740.96
spain_1551,12,26630.4
spain_1551,13,30519.840000000004
spain_1551,14,30776.8
spain_1551,15,29106.559999999998
spain_1551,16,31757.920000000002
spain_1551,17,28359.04
spain_1551,18,30029.28
spain_1551,19,33696.8
spain_1551,20,26513.6
spain_1580,0,21713.120000000003
spain_1580,1,36289.759999999995
spain_1580,2,36102.88
spain_1580,3,33217.92
spain_1580,4,37597.92
spain_1580,5,38123.520000000004
spain_1580,6,35308.64
spain_1580,7,33054.4
spain_1580,8,31944.8
spain_1580,9,32739.04
spain_1580,10,32447.04
spain_1580,11,31489.28
spain_1580,12,32061.6
spain_1580,13,30916.96
spain_1580,14,28020.32
spain_1580,15,23979.04
spain_1580,16,16702.4
spain_1580,17,22460.64
spain_1580,18,17274.719999999998
spain_1580,19,21094.079999999998
spain_1580,20,18357.066666666666
spain_1581,0,20918.879999999997
spain_1581,1,35460.479999999996
spain_1581,2,35518.88
spain_1581,3,35320.32
spain_1581,4,31092.159999999996
spain_1581,5,28078.72
spain_1581,6,33229.6
spain_1581,7,36558.4
spain_1581,8,36862.08
spain_1581,9,35133.44
spain_1581,10,31804.640000000003
spain_1581,11,33907.03999999999
spain_1581,12,34876.479999999996
spain_1581,13,34818.08
spain_1581,14,34035.520000000004
spain_1581,15,29351.840000000004
spain_1581,16,34152.32
spain_1581,17,37831.520000000004
spain_1581,18,40015.68
spain_1581,19,33603.36
spain_1581,20,30105.2
spain_1582,0,19984.48
spain_1582,1,35215.2
spain_1582,2,35694.08
spain_1582,3,34748.0
spain_1582,4,33953.759999999995
spain_1582,5,30800.159999999996
spain_1582,6,36628.479999999996
spain_1582,7,36920.479999999996
spain_1582,8,32131.68
spain_1582,9,31395.840000000004
spain_1582,10,27775.04
spain_1582,11,29480.32
spain_1582,12,36640.159999999996
spain_1582,13,36675.2
spain_1582,14,35086.72
spain_1582,15,30683.359999999997
spain_1582,16,25917.920000000002
spain_1582,17,27728.32
spain_1582,18,28113.76
spain_1582,19,32879.2
spain_1582,20,30426.399999999998
spain_1583,0,13408.64
spain_1583,1,20101.28
spain_1583,2,21152.48
spain_1583,3,21701.44
spain_1583,4,22040.16
spain_1583,5,23558.56
spain_1583,6,26268.32
spain_1583,7,29912.48
spain_1583,8,34491.04
spain_1583,9,34175.68
spain_1583,10,31594.4
spain_1583,11,31687.840000000004
spain_1583,12,29608.8
spain_1583,13,34853.12
spain_1583,14,33147.840000000004
spain_1583,15,35343.68
spain_1583,16,33521.6
spain_1583,17,35577.28
spain_1583,18,36102.88
spain_1583,19,33369.759999999995
spain_1583,20,35799.2
spain_1604,0,1576.8
spain_1604,1,2347.68
spain_1604,2,3212.0
spain_1604,3,3982.88
spain_1604,4,5326.08
spain_1604,5,9227.2
spain_1604,6,13794.079999999998
spain_1604,7,22367.2
spain_1604,8,23640.32
spain_1604,9,24212.64
spain_1604,10,23231.52
spain_1604,11,14763.52
spain_1604,12,16235.2
spain_1604,13,17344.8
spain_1604,14,17508.32
spain_1604,15,17683.52
spain_1604,16,18699.68
spain_1604,17,18127.36
spain_1604,18,20778.72
spain_1604,19,22869.44
spain_1604,20,14600.0
spain_1605,0,1670.2400000000002
spain_1605,1,2943.36
spain_1605,2,5174.24
spain_1605,3,6470.719999999999
spain_1605,4,7463.5199999999995
spain_1605,5,8211.04
spain_1605,6,8351.2
spain_1605,7,11621.6
spain_1605,8,15896.48
spain_1605,9,22472.32
spain_1605,10,28008.640000000003
spain_1605,11,29024.8
spain_1605,12,25076.96
spain_1605,13,27483.04
spain_1605,14,30554.879999999997
spain_1605,15,28183.840000000004
spain_1605,16,28020.32
spain_1605,17,30356.32
spain_1605,18,31512.640000000003
spain_1605,19,29573.76
spain_1605,20,24528.0
spain_1606,0,1646.8799999999999
spain_1606,1,2709.7599999999998
spain_1606,2,3504.0
spain_1606,3,4344.96
spain_1606,4,4917.280000000001
spain_1606,5,6353.92
spain_1606,6,9589.28
spain_1606,7,13852.48
spain_1606,8,21070.72
spain_1606,9,27494.72
spain_1606,10,28884.640000000003
spain_1606,11,28078.72
spain_1606,12,26361.76
spain_1606,13,25579.2
spain_1606,14,25672.64
spain_1606,15,27915.2
spain_1606,16,24761.6
spain_1606,17,28791.2
spain_1606,18,28487.52
spain_1606,19,28721.120000000003
spain_1606,20,23827.2
spain_1607,0,1705.28
spain_1607,1,2476.16
spain_1607,2,3352.16
spain_1607,3,4158.08
spain_1607,4,5337.76
spain_1607,5,9355.68
spain_1607,6,11072.64
spain_1607,7,8362.880000000001
spain_1607,8,8561.439999999999
spain_1607,9,8374.560000000001
spain_1607,10,8468.0
spain_1607,11,9379.039999999999
spain_1607,12,9612.64
spain_1607,13,10126.56
spain_1607,14,11119.36
spain_1607,15,12275.68
spain_1607,16,13455.36
spain_1607,17,14272.960000000001
spain_1607,18,17274.72
spain_1607,19,23301.6
spain_1607,20,19622.4
spain_1636,0,21596.32
spain_1636,1,34175.68000000001
spain_1636,2,32049.920000000002
spain_1636,3,37551.2
spain_1636,4,37481.12
spain_1636,5,36756.96
spain_1636,6,36792.0
spain_1636,7,38252.0
spain_1636,8,30111.04
spain_1636,9,43356.159999999996
spain_1636,10,33241.28
spain_1636,11,32739.04
spain_1636,12,37539.520000000004
spain_1636,13,29795.68
spain_1636,14,38450.56
spain_1636,15,32739.04
spain_1636,16,30508.159999999996
spain_1636,17,37749.759999999995
spain_1636,18,38322.08
spain_1636,19,32844.16
spain_1636,20,31886.4
spain_1637,0,20848.8
spain_1637,1,31968.159999999996
spain_1637,2,32914.240000000005
spain_1637,3,31792.96
spain_1637,4,30648.32
spain_1637,5,36780.32
spain_1637,6,37387.68
spain_1637,7,34794.72
spain_1637,8,36266.4
spain_1637,9,33463.2
spain_1637,10,35040.0
spain_1637,11,34993.28
spain_1637,12,36616.8
spain_1637,13,35238.56
spain_1637,14,38193.6
spain_1637,15,37189.12
spain_1637,16,36266.4
spain_1637,17,38976.16
spain_1637,18,31430.879999999997
spain_1637,19,36149.6
spain_1637,20,29059.840000000004
spain_1638,0,12672.8
spain_1638,1,18162.4
spain_1638,2,17870.4
spain_1638,3,19178.56
spain_1638,4,20077.920000000002
spain_1638,5,20393.28
spain_1638,6,22472.32
spain_1638,7,26466.879999999997
spain_1638,8,29632.159999999996
spain_1638,9,35226.88
spain_1638,10,37340.96
spain_1638,11,37352.64
spain_1638,12,35145.12
spain_1638,13,35378.72
spain_1638,14,34479.36
spain_1638,15,34911.520000000004
spain_1638,16,28452.48
spain_1638,17,35273.6
spain_1638,18,36067.84
spain_1638,19,38193.6
spain_1638,20,35448.799999999996
spain_1639,0,20755.36
spain_1639,1,34689.6
spain_1639,2,33988.8
spain_1639,3,36710.240000000005
spain_1639,4,38053.44
spain_1639,5,35810.88
spain_1639,6,29410.24
spain_1639,7,28137.120000000003
spain_1639,8,25193.760000000002
spain_1639,9,29912.48
spain_1639,10,29982.559999999998
spain_1639,11,27961.920000000002
spain_1639,12,27588.159999999996
spain_1639,13,32645.6
spain_1639,14,36418.240000000005
spain_1639,15,32563.840000000004
spain_1639,16,33112.8
spain_1639,17,34724.64
spain_1639,18,38952.8
spain_1639,19,39536.8
spain_1639,20,35779.73333333333
spain_1668,0,4485.12
spain_1668,1,3387.2
spain_1668,2,5034.08
spain_1668,3,6015.2
spain_1668,4,7078.08
spain_1668,5,8176.0
spain_1668,6,9320.64
spain_1668,7,10547.039999999999
spain_1668,8,11282.880000000001
spain_1668,9,13887.519999999999
spain_1668,10,19038.4
spain_1668,11,24843.36
spain_1668,12,33848.64
spain_1668,13,32190.079999999998
spain_1668,14,29036.48
spain_1668,15,26326.72
spain_1668,16,22694.239999999998
spain_1668,17,20159.68
spain_1668,18,18617.920000000002
spain_1668,19,19984.48
spain_1668,20,15160.64
spain_1669,0,10535.36
spain_1669,1,12848.0
spain_1669,2,14670.079999999998
spain_1669,3,14646.720000000001
spain_1669,4,16865.920000000002
spain_1669,5,20112.96
spain_1669,6,25158.72
spain_1669,7,29608.8
spain_1669,8,27564.8
spain_1669,9,27109.28
spain_1669,10,28534.24
spain_1669,11,30391.359999999997
spain_1669,12,30671.68
spain_1669,13,31641.120000000003
spain_1669,14,31524.32
spain_1669,15,32820.8
spain_1669,16,31582.72
spain_1669,17,33264.64
spain_1669,18,32598.879999999997
spain_1669,19,33661.759999999995
spain_1669,20,31115.52
spain_1670,0,20440.0
spain_1670,1,31547.68
spain_1670,2,31898.079999999998
spain_1670,3,31699.52
spain_1670,4,30274.559999999998
spain_1670,5,29608.8
spain_1670,6,30040.96
spain_1670,7,32295.2
spain_1670,8,25988.0
spain_1670,9,31033.76
spain_1670,10,32680.640000000003
spain_1670,11,34105.6
spain_1670,12,31419.2
spain_1670,13,32482.079999999998
spain_1670,14,27331.2
spain_1670,15,29316.8
spain_1670,16,32306.879999999997
spain_1670,17,29235.04
spain_1670,18,24247.68
spain_1670,19,28884.640000000003
spain_1670,20,25929.6
spain_1671,0,4928.96
spain_1671,1,5197.6
spain_1671,2,5968.48
spain_1671,3,6634.24
spain_1671,4,7510.24
spain_1671,5,8760.0
spain_1671,6,9904.64
spain_1671,7,11037.6
spain_1671,8,11866.880000000001
spain_1671,9,13034.880000000001
spain_1671,10,3550.72
spain_1671,11,16071.679999999998
spain_1671,12,18384.32
spain_1671,13,20942.239999999998
spain_1671,14,14576.64
spain_1671,15,12766.24
spain_1671,16,15172.320000000002
spain_1671,17,14997.119999999999
spain_1671,18,15627.84
spain_1671,19,16270.24
spain_1671,20,10940.266666666668
spain_1700,0,210.24
spain_1700,1,58.4
spain_1700,2,70.08
spain_1700,3,70.08
spain_1700,4,70.08
spain_1700,5,58.4
spain_1700,6,46.72
spain_1700,7,81.76
spain_1700,8,58.4
spain_1700,9,46.72
spain_1700,10,70.08
spain_1700,11,58.4
spain_1700,12,70.08
spain_1700,13,46.72
spain_1700,14,46.72
spain_1700,15,93.44
spain_1700,16,70.08
spain_1700,17,46.72
spain_1700,18,58.4
spain_1700,19,70.08
spain_1700,20,46.72
spain_1700,21,70.08
spain_1700,22,58.4
spain_1700,23,116.8
spain_1701,0,210.24
spain_1701,1,58.4
spain_1701,2,70.08
spain_1701,3,70.08
spain_1701,4,70.08
spain_1701,5,58.4
spain_1701,6,35.04
spain_1701,7,81.76
spain_1701,8,58.4
spain_1701,9,58.4
spain_1701,10,70.08
spain_1701,11,58.4
spain_1701,12,70.08
spain_1701,13,35.04
spain_1701,14,93.44
spain_1701,15,58.4
spain_1701,16,46.72
spain_1701,17,70.08
spain_1701,18,46.72
spain_1701,19,81.76
spain_1701,20,58.4
spain_1701,21,58.4
spain_1701,22,58.4
spain_1701,23,58.4
spain_1701,24,58.4
spain_1701,25,70.08
spain_1701,26,83.42857142857143
spain_1702,0,210.24
spain_1702,1,58.4
spain_1702,2,70.08
spain_1702,3,81.75999999999999
spain_1702,4,46.72
spain_1702,5,46.72
spain_1702,6,81.75999999999999
spain_1702,7,58.4
spain_1702,8,70.08
spain_1702,9,46.72
spain_1702,10,70.08
spain_1702,11,46.72
spain_1702,12,93.44
spain_1702,13,35.04
spain_1702,14,70.08
spain_1702,15,70.08
spain_1702,16,58.4
spain_1702,17,46.72
spain_1702,18,81.75999999999999
spain_1702,19,58.4
spain_1702,20,46.72
spain_1702,21,58.4
spain_1702,22,70.08
spain_1702,23,93.44
spain_1703,0,210.24
spain_1703,1,58.4
spain_1703,2,58.4
spain_1703,3,70.08
spain_1703,4,70.08
spain_1703,5,46.72
spain_1703,6,81.76
spain_1703,7,46.72
spain_1703,8,58.4
spain_1703,9,81.75999999999999
spain_1703,10,46.72
spain_1703,11,70.08
spain_1703,12,58.4
spain_1703,13,70.08
spain_1703,14,58.4
spain_1703,15,46.72
spain_1703,16,81.75999999999999
spain_1703,17,58.4
spain_1703,18,70.08
spain_1703,19,46.72
spain_1703,20,58.4
spain_1703,21,70.08
spain_1703,22,58.4
spain_1703,23,116.8
spain_1732,0,3807.6800000000003
spain_1732,1,5104.16
spain_1732,2,6026.88
spain_1732,3,6552.4800000000005
spain_1732,4,8211.039999999999
spain_1732,5,12135.52
spain_1732,6,18162.4
spain_1732,7,24107.52
spain_1732,8,25836.16
spain_1732,9,30426.4
spain_1732,10,32996.0
spain_1732,11,33638.4
spain_1732,12,31851.359999999997
spain_1732,13,23675.36
spain_1732,14,38871.04
spain_1732,15,32937.6
spain_1732,16,31197.28
spain_1732,17,23605.280000000002
spain_1732,18,40237.6
spain_1732,19,33580.0
spain_1732,20,26330.057142857142
spain_1733,0,23885.6
spain_1733,1,30998.72
spain_1733,2,31769.6
spain_1733,3,32657.28
spain_1733,4,31606.079999999998
spain_1733,5,24165.920000000002
spain_1733,6,26093.120000000003
spain_1733,7,30368.0
spain_1733,8,31057.120000000003
spain_1733,9,30940.32
spain_1733,10,31512.640000000003
spain_1733,11,29608.8
spain_1733,12,35495.520000000004
spain_1733,13,30368.0
spain_1733,14,28382.4
spain_1733,15,29036.48
spain_1733,16,32867.520000000004
spain_1733,17,33778.56
spain_1733,18,29211.68
spain_1733,19,30695.04
spain_1733,20,28966.4
spain_1734,0,12228.960000000001
spain_1734,1,14389.76
spain_1734,2,16340.320000000002
spain_1734,3,17344.8
spain_1734,4,19190.239999999998
spain_1734,5,19610.72
spain_1734,6,22997.920000000002
spain_1734,7,21572.96
spain_1734,8,24714.879999999997
spain_1734,9,32610.559999999998
spain_1734,10,32960.96
spain_1734,11,28043.68
spain_1734,12,27903.52
spain_1734,13,23932.32
spain_1734,14,24434.56
spain_1734,15,22565.760000000002
spain_1734,16,32598.879999999997
spain_1734,17,28370.72
spain_1734,18,31442.559999999998
spain_1734,19,29713.920000000002
spain_1734,20,26708.266666666666
spain_1735,0,10500.32
spain_1735,1,12859.68
spain_1735,2,14284.64
spain_1735,3,14237.920000000002
spain_1735,4,16071.679999999998
spain_1735,5,16655.68
spain_1735,6,18045.6
spain_1735,7,19307.04
spain_1735,8,21713.120000000003
spain_1735,9,25707.68
spain_1735,10,27296.159999999996
spain_1735,11,31956.48
spain_1735,12,28767.840000000004
spain_1735,13,29924.159999999996
spain_1735,14,28721.120000000003
spain_1735,15,24656.48
spain_1735,16,26992.48
spain_1735,17,28347.359999999997
spain_1735,18,25135.36
spain_1735,19,23336.64
spain_1735,20,36675.2
spain_1764,0,5361.12
spain_1764,1,10418.560000000001
spain_1764,2,16223.52
spain_1764,3,17473.28
spain_1764,4,18209.120000000003
spain_1764,5,19003.36
spain_1764,6,20661.920000000002
spain_1764,7,20977.28
spain_1764,8,25801.120000000003
spain_1764,9,27973.6
spain_1764,10,30344.640000000003
spain_1764,11,27261.120000000003
spain_1764,12,30554.879999999997
spain_1764,13,21771.52
spain_1764,14,26852.32
spain_1764,15,26338.4
spain_1764,16,24107.519999999997
spain_1764,17,22962.879999999997
spain_1764,18,14308.0
spain_1764,19,26875.68
spain_1764,20,24878.4
spain_1765,0,16211.84
spain_1765,1,22589.120000000003
spain_1765,2,21981.760000000002
spain_1765,3,23757.120000000003
spain_1765,4,25088.64
spain_1765,5,27529.76
spain_1765,6,29713.920000000002
spain_1765,7,23920.64
spain_1765,8,25415.68
spain_1765,9,27191.04
spain_1765,10,22857.760000000002
spain_1765,11,25450.72
spain_1765,12,25427.36
spain_1765,13,28627.68
spain_1765,14,26209.920000000002
spain_1765,15,25917.92
spain_1765,16,28779.52
spain_1765,17,29515.359999999997
spain_1765,18,25544.16
spain_1765,19,27634.879999999997
spain_1765,20,30173.333333333332
spain_1766,0,6564.160000000001
spain_1766,1,11960.32
spain_1766,2,12988.16
spain_1766,3,12392.48
spain_1766,4,13665.6
spain_1766,5,4333.280000000001
spain_1766,6,0.0
spain_1766,7,10944.16
spain_1766,8,20194.719999999998
spain_1766,9,20428.32
spain_1766,10,20007.84
spain_1766,11,21304.32
spain_1766,12,21748.16
spain_1766,13,23792.16
spain_1766,14,24738.239999999998
spain_1766,15,24878.4
spain_1766,16,20568.48
spain_1766,17,22916.16
spain_1766,18,23862.239999999998
spain_1766,19,25439.04
spain_1766,20,21327.68
spain_1767,0,16375.36
spain_1767,1,24165.920000000002
spain_1767,2,24306.08
spain_1767,3,27658.24
spain_1767,4,27576.48
spain_1767,5,24855.04
spain_1767,6,22121.92
spain_1767,7,26677.120000000003
spain_1767,8,29410.24
spain_1767,9,26046.4
spain_1767,10,28067.04
spain_1767,11,29725.6
spain_1767,12,29164.96
spain_1767,13,24329.44
spain_1767,14,20860.48
spain_1767,15,22694.239999999998
spain_1767,16,23850.56
spain_1767,17,22846.079999999998
spain_1767,18,23640.32
spain_1767,19,24107.52
spain_1767,20,22682.56
spain_1796,0,19961.120000000003
spain_1796,1,24668.16
spain_1796,2,27050.879999999997
spain_1796,3,25333.92
spain_1796,4,25976.32
spain_1796,5,27740.0
spain_1796,6,23278.239999999998
spain_1796,7,27377.920000000002
spain_1796,8,26735.52
spain_1796,9,24703.2
spain_1796,10,26595.359999999997
spain_1796,11,26735.52
spain_1796,12,24890.079999999998
spain_1796,13,28078.72
spain_1796,14,25731.04
spain_1796,15,27623.2
spain_1796,16,26093.120000000003
spain_1796,17,27167.68
spain_1796,18,26887.359999999997
spain_1796,19,27541.440000000002
spain_1796,20,25645.942857142858
spain_1797,0,20685.28
spain_1797,1,22974.56
spain_1797,2,24364.48
spain_1797,3,25228.8
spain_1797,4,26758.879999999997
spain_1797,5,27611.52
spain_1797,6,28253.920000000002
spain_1797,7,29562.079999999998
spain_1797,8,28954.72
spain_1797,9,27179.359999999997
spain_1797,10,27167.68
spain_1797,11,27845.120000000003
spain_1797,12,27506.4
spain_1797,13,25065.28
spain_1797,14,26513.6
spain_1797,15,26069.760000000002
spain_1797,16,24259.36
spain_1797,17,27716.640000000003
spain_1797,18,25696.0
spain_1797,19,25240.48
spain_1797,20,24855.04
spain_1798,0,19143.52
spain_1798,1,24668.16
spain_1798,2,24049.120000000003
spain_1798,3,26093.120000000003
spain_1798,4,27611.52
spain_1798,5,25217.120000000003
spain_1798,6,28207.2
spain_1798,7,28078.72
spain_1798,8,28032.0
spain_1798,9,27448.0
spain_1798,10,25450.72
spain_1798,11,27179.359999999997
spain_1798,12,21035.68
spain_1798,13,23932.32
spain_1798,14,26852.32
spain_1798,15,26840.640000000003
spain_1798,16,26081.44
spain_1798,17,26630.4
spain_1798,18,27669.920000000002
spain_1798,19,27985.28
spain_1798,20,24227.657142857144
spain_1799,0,4975.68
spain_1799,1,6330.5599999999995
spain_1799,2,7253.280000000001
spain_1799,3,8152.639999999999
spain_1799,4,9320.64
spain_1799,5,12567.68
spain_1799,6,17882.079999999998
spain_1799,7,23500.16
spain_1799,8,28662.72
spain_1799,9,26969.120000000003
spain_1799,10,28148.8
spain_1799,11,29094.879999999997
spain_1799,12,29200.0
spain_1799,13,30846.879999999997
spain_1799,14,29959.2
spain_1799,15,30613.28
spain_1799,16,27050.879999999997
spain_1799,17,27237.76
spain_1799,18,25719.36
spain_1799,19,25754.4
spain_1799,20,27039.2
spain_1828,0,4111.36
spain_1828,1,5244.32
spain_1828,2,6237.12
spain_1828,3,6657.6
spain_1828,4,7930.719999999999
spain_1828,5,10313.439999999999
spain_1828,6,14016.0
spain_1828,7,13233.439999999999
spain_1828,8,13210.079999999998
spain_1828,9,13934.24
spain_1828,10,14401.439999999999
spain_1828,11,13315.2
spain_1828,12,9682.72
spain_1828,13,15207.36
spain_1828,14,20638.56
spain_1828,15,12988.16
spain_1828,16,13502.079999999998
spain_1828,17,14109.439999999999
spain_1828,18,13945.920000000002
spain_1828,19,14354.720000000001
spain_1828,20,15032.16
spain_1828,21,12147.199999999999
spain_1829,0,4882.24
spain_1829,1,6038.5599999999995
spain_1829,2,6867.839999999999
spain_1829,3,6412.320000000001
spain_1829,4,6610.88
spain_1829,5,6914.56
spain_1829,6,7767.2
spain_1829,7,6377.280000000001
spain_1829,8,8783.36
spain_1829,9,9168.8
spain_1829,10,10465.28
spain_1829,11,11177.76
spain_1829,12,13712.320000000002
spain_1829,13,14880.320000000002
spain_1829,14,15289.12
spain_1829,15,14401.439999999999
spain_1829,16,14237.920000000002
spain_1829,17,12801.28
spain_1829,18,13093.28
spain_1829,19,15102.24
spain_1829,20,13198.4
spain_1829,21,9928.0
spain_1830,0,9460.8
spain_1830,1,12906.4
spain_1830,2,12462.560000000001
spain_1830,3,14237.920000000002
spain_1830,4,14751.84
spain_1830,5,13840.8
spain_1830,6,13069.92
spain_1830,7,14973.76
spain_1830,8,13595.52
spain_1830,9,13875.84
spain_1830,10,14319.679999999998
spain_1830,11,14378.079999999998
spain_1830,12,11831.84
spain_1830,13,12661.119999999999
spain_1830,14,14670.079999999998
spain_1830,15,3095.2
spain_1830,16,22227.04
spain_1830,17,13864.16
spain_1830,18,10348.48
spain_1830,19,0.0
spain_1830,20,34572.8
spain_1831,0,9892.960000000001
spain_1831,1,13455.36
spain_1831,2,21024.0
spain_1831,3,29235.04
spain_1831,4,20229.760000000002
spain_1831,5,21993.44
spain_1831,6,27156.0
spain_1831,7,21210.879999999997
spain_1831,8,23243.2
spain_1831,9,23652.0
spain_1831,10,23979.04
spain_1831,11,24306.079999999998
spain_1831,12,22811.04
spain_1831,13,23838.879999999997
spain_1831,14,24492.96
spain_1831,15,28510.879999999997
spain_1831,16,29690.559999999998
spain_1831,17,32365.28
spain_1831,18,31220.640000000003
spain_1831,19,30975.359999999997
spain_1831,20,23515.733333333334
spain_1860,0,14938.720000000001
spain_1860,1,16936.0
spain_1860,2,22752.64
spain_1860,3,23838.879999999997
spain_1860,4,23371.68
spain_1860,5,25719.36
spain_1860,6,26583.68
spain_1860,7,26501.920000000002
spain_1860,8,29889.120000000003
spain_1860,9,33229.6
spain_1860,10,32645.6
spain_1860,11,33031.04
spain_1860,12,27518.079999999998
spain_1860,13,30543.2
spain_1860,14,30192.8
spain_1860,15,34561.12
spain_1860,16,31886.4
spain_1860,17,33311.36
spain_1860,18,33638.4
spain_1860,19,33580.0
spain_1860,20,22503.466666666664
spain_1861,0,11995.36
spain_1861,1,14868.64
spain_1861,2,16375.36
spain_1861,3,16959.36
spain_1861,4,18419.36
spain_1861,5,22285.44
spain_1861,6,27786.72
spain_1861,7,31991.52
spain_1861,8,35740.8
spain_1861,9,34234.08
spain_1861,10,33685.12
spain_1861,11,33182.88
spain_1861,12,27518.079999999998
spain_1861,13,30601.6
spain_1861,14,32984.32
spain_1861,15,31092.159999999996
spain_1861,16,32715.68
spain_1861,17,32645.6
spain_1861,18,28113.76
spain_1861,19,30105.2
spain_1862,0,24072.48
spain_1862,1,33907.04
spain_1862,2,34292.479999999996
spain_1862,3,33766.88
spain_1862,4,31360.8
spain_1862,5,28604.32
spain_1862,6,31606.079999999998
spain_1862,7,34724.64
spain_1862,8,30461.440000000002
spain_1862,9,34023.840000000004
spain_1862,10,34199.04
spain_1862,11,31676.160000000003
spain_1862,12,35472.159999999996
spain_1862,13,31944.8
spain_1862,14,35145.12
spain_1862,15,32960.96
spain_1862,16,29223.359999999997
spain_1862,17,36161.28
spain_1862,18,35320.32
spain_1862,19,31641.120000000003
spain_1862,20,28248.914285714283
spain_1863,0,4333.280000000001
spain_1863,1,8211.039999999999
spain_1863,2,15499.36
spain_1863,3,26350.079999999998
spain_1863,4,29386.879999999997
spain_1863,5,27588.159999999996
spain_1863,6,32435.359999999997
spain_1863,7,30695.04
spain_1863,8,32914.240000000005
spain_1863,9,32084.96
spain_1863,10,34561.12
spain_1863,11,32972.64
spain_1863,12,34362.56
spain_1863,13,33054.4
spain_1863,14,32517.120000000003
spain_1863,15,34677.92
spain_1863,16,32622.24
spain_1863,17,34526.08
spain_1863,18,32633.919999999995
spain_1863,19,33872.0
spain_1863,20,23652.0
spain_1892,0,8830.08
spain_1892,1,10909.119999999999
spain_1892,2,12918.08
spain_1892,3,12380.8
spain_1892,4,13046.560000000001
spain_1892,5,13210.079999999998
spain_1892,6,12731.2
spain_1892,7,15125.6
spain_1892,8,15312.48
spain_1892,9,14821.920000000002
spain_1892,10,14740.16
spain_1892,11,14132.8
spain_1892,12,13595.52
spain_1892,13,14728.48
spain_1892,14,13782.4
spain_1892,15,15873.12
spain_1892,16,15814.720000000001
spain_1892,17,15254.079999999998
spain_1892,18,13478.720000000001
spain_1892,19,13034.880000000001
spain_1892,20,11463.085714285715
spain_1893,0,4812.16
spain_1893,1,8911.84
spain_1893,2,12345.76
spain_1893,3,16644.0
spain_1893,4,22320.480000000003
spain_1893,5,13642.24
spain_1893,6,14635.039999999999
spain_1893,7,16573.920000000002
spain_1893,8,12345.76
spain_1893,9,14086.079999999998
spain_1893,10,12637.76
spain_1893,11,14156.16
spain_1893,12,12591.039999999999
spain_1893,13,15639.52
spain_1893,14,22215.36
spain_1893,15,13548.8
spain_1893,16,15055.52
spain_1893,17,23757.120000000003
spain_1893,18,25217.120000000003
spain_1893,19,23663.68
spain_1893,20,19310.933333333334
spain_1894,0,11037.6
spain_1894,1,17578.4
spain_1894,2,17263.04
spain_1894,3,14611.679999999998
spain_1894,4,11820.16
spain_1894,5,13922.560000000001
spain_1894,6,12941.439999999999
spain_1894,7,17566.72
spain_1894,8,14109.439999999999
spain_1894,9,18582.879999999997
spain_1894,10,19645.760000000002
spain_1894,11,20358.239999999998
spain_1894,12,22110.239999999998
spain_1894,13,23313.28
spain_1894,14,27810.079999999998
spain_1894,15,26186.559999999998
spain_1894,16,23558.56
spain_1894,17,27389.6
spain_1894,18,25450.72
spain_1894,19,26758.879999999997
spain_1894,20,24971.840000000004
spain_1895,0,4917.280000000001
spain_1895,1,9659.36
spain_1895,2,12626.08
